"avgvelocity_x","avgvelocity_y","avgvelocity_z","gesture"
"2.891833","215.85524","28.700912","n"
"50.449207","87.96994","45.695827","n"
"169.84453","-90.85632","54.885406","n"
"231.62776","-185.87096","46.665348","n"
"112.08084","-158.04884","-55.26407","n"
"-140.4211","-172.30945","-322.87784","n"
"-200.01472","-83.30963","-85.256615","n"
"-188.88","15.756293","49.345722","n"
"-162.61226","125.26691","97.678","n"
"-172.4491","83.04723","66.128876","n"
"-172.88133","-54.13612","20.99544","n"
"-138.20848","-118.86869","1.9121075","n"
"-75.386024","-39.39267","-22.863081","n"
"-34.672703","-68.64661","29.061127","n"
"44.91693","-195.34981","15.156318","n"
"127.61166","-84.096565","-15.853961","n"
"185.55559","33.208454","-11.580014","n"
"178.00441","85.15713","68.01685","n"
"96.45168","35.17169","17.46861","n"
"29.32326","55.1356","-106.1144","n"
"-40.38799","143.29613","-3.2181118","n"
"-143.0407","126.51005","100.87452","n"
"-173.63757","-37.250484","48.56168","n"
"-86.92405","-107.854225","51.841858","n"
"-48.90803","-88.65536","26.604979","n"
"-3.0578601","-101.43576","-15.462135","n"
"118.638466","-13.614316","-53.673584","n"
"166.967","49.19508","-73.37266","n"
"82.28837","14.412044","-45.39136","n"
"-69.04863","3.3987858","-3.0528657","n"
"-145.22968","32.327427","86.40098","n"
"-184.19597","15.930467","80.292015","n"
"-122.39182","13.282664","12.385014","n"
"13.854214","82.13108","20.67219","n"
"115.999084","181.86035","91.09608","n"
"124.21841","82.55283","11.586316","n"
"150.27196","-7.9067817","-9.286302","n"
"-25.536682","-92.48447","31.56311","n"
"-197.06755","7.5655646","24.621023","n"
"-185.72179","67.974174","37.649136","n"
"-125.06305","-10.740304","25.783194","n"
"-44.645977","-44.038242","24.99322","n"
"79.36587","-81.95617","-13.23946","n"
"139.46013","-87.22593","-89.18414","n"
"149.32323","-32.53535","-115.677895","n"
"172.6305","34.34963","-16.551935","n"
"74.81244","36.035576","5.0794153","n"
"20.637968","35.177765","-2.1904926","n"
"18.974682","29.765213","12.552327","n"
"-19.170893","33.182552","0.8731127","n"
"2.0229952","39.951298","-0.6060198","n"
"40.44315","55.961903","4.790195","n"
"16.887749","22.380056","-3.337165","n"
"-82.310715","15.870463","13.64675","n"
"-169.75624","-31.002707","-11.296486","n"
"-143.11983","-53.90417","19.412802","n"
"-118.574585","-32.966095","10.601901","n"
"-94.94384","-55.926258","3.7691488","n"
"-2.9773057","-120.255005","-20.70107","n"
"55.90448","-120.18339","-32.22549","n"
"-8.846158","-124.759315","-101.77228","n"
"20.974388","-79.76023","-56.066696","n"
"53.33078","-33.754242","-15.270943","n"
"58.394073","-15.668937","-9.2857275","n"
"39.6349","25.840708","-20.69767","n"
"31.420889","9.500899","-16.046476","n"
"8.702466","-1.2228717","-3.0887992","n"
"-11.563564","-28.314432","9.796791","n"
"-90.3509","-142.43724","-44.000294","n"
"-97.17106","-61.457214","-18.915192","n"
"-153.87613","115.82861","93.62444","n"
"-58.408306","153.16597","131.0315","n"
"-24.354729","200.9055","73.69927","n"
"16.159494","148.06284","-1.9626194","n"
"83.89929","52.24802","3.0981","n"
"111.63732","-45.329426","1.4044675","n"
"83.664696","-41.808292","-26.195719","n"
"41.30268","-22.961313","-14.94141","n"
"44.65585","0.15915267","3.2277853","n"
"66.643","4.1135316","3.1652777","n"
"60.038635","7.9825172","-3.8303769","n"
"6.949909","-28.368189","-24.580805","n"
"-113.32754","-97.56786","-100.3165","n"
"-125.75037","-10.743912","13.695766","n"
"-93.86428","8.364764","6.1039767","n"
"-61.54546","80.84716","-1.7728888","n"
"-12.346767","106.70864","8.502915","n"
"42.70023","81.74659","20.982523","n"
"82.43809","1.4933319","10.207104","n"
"93.68649","-69.31806","-7.0953536","n"
"92.45621","-85.68384","-64.150276","n"
"93.24823","75.12646","-41.57952","n"
"60.928303","139.63153","19.562439","n"
"-21.591288","122.34076","52.430042","n"
"-85.28024","35.673664","52.22752","n"
"-89.61786","-190.22502","9.7671","n"
"3.931969","10.101243","5.2016425","o"
"30.774834","51.78832","23.23469","o"
"63.82796","238.26202","1.7542324","o"
"-54.053333","116.91085","23.444452","o"
"-96.0543","-63.565105","19.62037","o"
"-65.23353","-99.71939","-1.401156","o"
"42.350372","-86.6452","-14.846248","o"
"111.83496","-89.46078","-1.5848373","o"
"166.05586","-19.617771","-2.5951214","o"
"100.7145","40.295155","3.2311814","o"
"-35.118855","23.81469","25.548975","o"
"-171.00664","-21.300207","12.960721","o"
"-156.96663","-0.096821986","-13.387496","o"
"-76.263336","57.883884","-5.893556","o"
"-20.005156","2.325992","12.719699","o"
"-24.680084","-119.65521","5.301576","o"
"-26.35617","-121.51562","-3.1298227","o"
"51.70328","-8.163862","-9.768387","o"
"103.847046","35.19115","-50.649372","o"
"122.573326","99.18168","-60.44279","o"
"121.71931","86.04247","-56.654575","o"
"77.26681","43.69415","-36.48096","o"
"73.04908","-49.272007","-22.660322","o"
"64.75088","-31.002497","-4.0687013","o"
"38.134537","5.097259","0.118873596","o"
"13.373445","11.181835","2.8645327","o"
"-2.0649884","-1.9147596","-2.4507515","o"
"-2.0885189","2.0037022","-3.6998062","o"
"8.397741","15.405987","-12.227969","o"
"-15.284907","-8.86944","-6.8731675","o"
"-7.5683208","0.5848506","-8.186368","o"
"-21.382948","19.562777","-16.161913","o"
"-37.63838","62.544235","-15.233226","o"
"-57.899303","42.736496","0.13326263","o"
"-55.562176","30.015566","-8.317113","o"
"-6.9023995","83.37931","-39.326935","o"
"100.861916","34.823635","-19.40056","o"
"122.244484","-25.461763","32.075394","o"
"68.80827","-129.83672","47.428623","o"
"-63.3167","-111.853355","38.258556","o"
"-86.2006","53.87158","17.685297","o"
"-62.270233","165.94313","-15.4976425","o"
"10.293646","131.47025","-29.220629","o"
"55.708435","7.415169","-25.394068","o"
"92.82624","2.4512377","-5.034489","o"
"45.55878","2.5839684","-5.848564","o"
"-52.49298","17.89772","-10.313638","o"
"-62.91565","70.341606","-41.5492","o"
"-30.465162","68.21003","-32.729946","o"
"-4.944092","73.43457","-2.0000584","o"
"-1.9631292","12.008109","11.70308","o"
"-22.69343","-155.86565","21.746017","o"
"-20.224693","-224.95264","18.66025","o"
"-13.798553","-250.66069","34.44971","o"
"-13.7425585","-200.73006","26.965605","o"
"-77.974594","-49.414967","-13.878568","o"
"-82.56004","72.035164","6.68849","o"
"-3.6072018","65.80874","-30.0198","o"
"116.576324","10.3135805","-55.73233","o"
"162.97116","26.389252","-31.857042","o"
"202.54541","103.38236","-16.388966","o"
"153.16216","69.27114","-9.856677","o"
"26.38984","12.150584","71.23162","o"
"-108.32416","-15.352882","58.188095","o"
"-113.61764","43.196564","16.040064","o"
"-79.90329","54.78763","9.083554","o"
"-35.41975","34.59393","-15.032593","o"
"-0.113740884","66.022804","-25.719995","o"
"15.98584","78.24213","-20.815157","o"
"50.026318","42.217632","-11.729468","o"
"94.8801","11.2907715","-18.128288","o"
"71.045494","-94.08603","-3.6275332","o"
"21.811636","-153.68968","6.0702972","o"
"-24.39005","-124.6296","3.6596696","o"
"-85.10743","-89.02362","19.49771","o"
"-101.591606","-49.23588","34.59558","o"
"-31.87429","-79.66473","16.055122","o"
"148.84967","-78.10604","-40.287163","o"
"173.6262","63.802364","-45.747772","o"
"49.676174","153.7534","5.3465524","o"
"-33.248295","226.493","-2.117109","o"
"-118.176445","95.414375","29.37818","o"
"-156.86034","-143.04335","38.219772","o"
"-137.00967","-11.614693","40.6213","o"
"-59.571365","119.043884","-2.009002","o"
"62.11737","26.314783","-19.077734","o"
"67.36834","-166.78511","-20.332777","o"
"-26.308931","-273.09738","-7.3837433","o"
"-111.59317","61.096325","8.822532","o"
"56.92629","142.84038","-3.748497","o"
"119.48675","-25.13069","-6.2588058","o"
"180.46931","-26.917997","-3.9004574","o"
"91.200554","93.174706","-14.197993","o"
"-109.12268","-7.6586785","-19.27905","o"
"-124.86187","-141.153","8.273865","o"
"-32.7009","-192.68144","23.242746","o"
"-14.13786","-142.2234","8.779326","o"
"-17.540693","-123.59","39.33621","o"
"-52.26411","-39.62174","92.02582","o"
"-38.384876","154.92683","-6.0596404","o"
"11.049183","25.25966","-44.052216","o"
"200.23943","2.9729805","28.991808","o"
"54.72574","-9.582734","61.80749","o"
"-159.04724","-31.374704","-10.437644","o"
"-93.68353","51.760025","-34.673283","o"
"8.533584","40.312862","-88.3375","o"
"42.39533","66.50052","-33.79424","o"
"53.51903","48.029156","12.663472","o"
"16.947985","-21.634705","96.640816","o"
"-30.593115","-41.240555","83.13976","o"
"-37.32487","18.040997","-9.202943","o"
"-30.493635","51.07263","-34.15956","o"
"22.22297","-12.321668","-32.71919","o"
"28.2836","13.297569","-26.61437","o"
"69.73727","27.47413","-24.454668","o"
"85.26919","-42.695328","30.676245","o"
"-19.992823","-49.65497","65.45076","o"
"-91.03826","-31.161987","22.673584","o"
"-84.50855","47.078384","2.024886","o"
"2.9788272","121.906525","0.5391302","o"
"24.729033","16.90515","-1.2161707","o"
"6.870518","-104.558754","-9.425912","o"
"43.57265","-63.51292","-15.954806","o"
"94.4224","8.062225","-17.92941","o"
"81.86875","17.761782","-3.4596436","o"
"44.133327","12.45921","-0.7979327","o"
"-39.46578","40.068485","-3.1332014","o"
"-41.140347","48.132236","-12.275548","o"
"-45.06283","-1.9022875","-29.907343","o"
"-93.64269","-79.33948","36.969063","o"
"23.048048","-95.07444","33.14985","o"
"141.37689","30.864008","-17.3228","o"
"110.82908","-50.03774","3.4963677","o"
"25.066269","-18.04341","14.865043","o"
"-7.846577","149.8263","-23.709578","o"
"-50.516434","74.919136","-9.034085","o"
"-96.28971","-35.566517","13.291294","o"
"-42.779846","-57.468506","15.377727","o"
"66.60548","-40.66127","-7.567446","o"
"140.78937","-41.83955","-19.358995","o"
"178.51056","46.067844","-25.89434","o"
"-24.866137","34.990524","-22.31163","o"
"-112.68579","-6.7554626","17.149935","o"
"-122.395744","-5.109795","17.59785","o"
"-73.74329","11.321075","5.132188","o"
"19.927904","-8.033032","-10.889552","o"
"56.750195","47.034454","-27.196709","o"
"54.85935","105.95661","-14.29311","o"
"97.49652","28.351076","2.4535124","o"
"122.171844","-58.878147","-2.1195729","o"
"88.21935","-64.94706","13.510783","o"
"10.283523","-56.79228","19.86534","o"
"-125.92562","-71.45566","12.3387375","o"
"-173.19722","-77.06489","10.443277","o"
"-171.58891","-59.83919","-9.173927","o"
"-127.49351","30.23596","10.959861","o"
"-61.10323","47.838215","14.826523","o"
"0.16203181","24.822136","-2.8594418","o"
"26.34259","10.610551","-2.6537082","o"
"23.498772","14.232747","-7.4674454","o"
"16.629389","34.891872","-9.787034","o"
"-1.6009574","0.7387354","5.0250173","a"
"-86.315254","186.32812","66.32638","a"
"64.52679","69.17466","98.32861","a"
"2.3068984","-10.681771","14.430538","a"
"40.548363","12.793284","-4.092482","a"
"93.91044","27.58306","31.74919","a"
"65.59069","21.758375","15.680097","a"
"-1.2843685","-4.18374","23.009333","a"
"-45.656708","-26.673399","48.911896","a"
"-47.519543","-39.622253","53.0181","a"
"-53.68427","5.570006","-4.758001","a"
"-51.747715","42.659157","-36.595783","a"
"-91.05621","1.7638041","18.967793","a"
"-97.49224","-3.400898","41.6181","a"
"56.525562","3.25263","37.17271","a"
"100.943184","1.2310387","13.657441","a"
"124.22474","-2.5082119","-31.376307","a"
"94.54037","-74.23652","-48.694214","a"
"70.54744","33.741974","-83.76725","a"
"-14.427428","-0.7605279","-32.321632","a"
"-57.288807","-33.68394","-45.668568","a"
"-84.63932","-10.433219","-22.510063","a"
"-96.7753","-16.076956","8.768237","a"
"-116.649605","-28.866533","8.722363","a"
"104.508095","18.983164","-62.17183","a"
"-21.0025","-11.241105","-81.80938","a"
"-128.20085","-51.562977","-45.657898","a"
"-143.10152","-19.144142","-26.076933","a"
"-73.619514","-48.99426","28.70278","a"
"5.4832234","-58.79381","8.981477","a"
"-11.890006","-41.68001","9.174925","a"
"-15.385831","-35.98994","15.787654","a"
"1.6610222","103.12002","-30.322296","a"
"-11.481971","109.11855","7.872402","a"
"-8.120826","61.55508","-14.191848","a"
"-5.8195033","103.548195","-4.7058907","a"
"3.9549892","86.552","0.46843567","a"
"26.252771","19.946836","3.6787822","a"
"54.250996","-7.929619","-2.3921254","a"
"102.62512","-48.05338","-10.294583","a"
"36.189453","-7.854946","-5.3710485","a"
"-10.118875","26.817133","4.72699","a"
"2.9892743","29.73903","8.57252","a"
"14.71066","26.612516","0.1588052","a"
"34.507786","34.722897","-29.412758","a"
"84.75366","52.591908","-13.710877","a"
"71.39265","43.028885","18.94281","a"
"-1.5389627","13.027135","29.658792","a"
"-63.781704","19.358809","1.3315115","a"
"-90.34006","15.911412","-5.9696336","a"
"-86.43668","3.2145774","-29.243416","a"
"-68.286705","6.8688073","-26.316284","a"
"-34.79173","8.782259","-16.060051","a"
"5.1375556","11.938495","-17.407473","a"
"33.492878","6.110031","-19.04897","a"
"53.420605","15.881905","-0.8042075","a"
"59.60339","15.654418","1.3101109","a"
"57.85692","8.485869","9.627877","a"
"45.30611","1.3178498","23.1928","a"
"34.478176","-6.7963586","33.60314","a"
"29.368143","-6.9948106","31.883825","a"
"17.92378","7.270761","18.333677","a"
"10.77845","5.31876","6.072783","a"
"-14.525708","-0.73985696","-5.9989433","a"
"-38.799755","8.029633","-5.8360343","a"
"-41.89831","16.72992","-0.40929428","a"
"-34.174328","21.600122","-13.826949","a"
"-36.848804","-15.184018","-1.8430246","a"
"-27.004944","-102.18569","44.012188","a"
"75.43579","-119.57147","-12.7332945","a"
"111.40781","-129.80211","-22.943792","a"
"79.64764","-105.95172","-34.85777","a"
"96.064415","-75.28955","-40.52608","a"
"67.23564","-14.782571","-47.174896","a"
"50.063168","89.53007","-26.442423","a"
"-37.175934","176.43254","5.8514466","a"
"-58.380344","207.04402","-13.499096","a"
"-74.29044","252.3116","-1.5904026","a"
"-141.78218","188.23036","26.815268","a"
"-188.81273","47.044346","61.08383","a"
"-168.67897","-58.016277","53.991455","a"
"-94.46713","-143.4765","39.821014","a"
"21.811508","-187.1327","13.883872","a"
"118.54989","-178.52405","-33.47823","a"
"197.36186","-156.58282","-87.83665","a"
"238.05815","-51.681767","-73.163414","a"
"80.56008","-0.7504916","-35.4176","a"
"2.399226","-5.6515636","15.833547","a"
"39.255024","15.977582","7.9996686","a"
"99.0867","52.3063","-44.0376","a"
"56.475353","-36.839664","29.825493","a"
"-54.34608","-83.05097","81.544914","a"
"-152.72935","-94.911476","56.76221","a"
"-164.31541","-0.19749196","17.470253","a"
"-163.25453","-196.21077","-133.18988","a"
"-34.06219","-106.76385","-75.373344","a"
"17.672695","-70.426956","-41.593204","a"
"42.787415","-64.96057","13.133784","a"
"112.4599","-112.31907","27.949778","a"
"67.335045","-38.625446","-75.0636","a"
"145.06488","33.47771","-104.6549","a"
"59.49481","18.84468","-176.84413","a"
"43.15837","280.47498","-52.03833","a"
"-23.675438","257.6469","-41.00829","a"
"-73.696785","182.57771","13.901799","a"
"-115.52003","84.12439","56.35091","a"
"-159.78331","-14.309508","63.7624","a"
"-162.1534","-63.70018","46.38563","a"
"-117.46285","-91.24927","18.946957","a"
"6.9841003","-180.00346","40.755478","a"
"88.92517","-257.72845","46.068684","a"
"230.6042","16.293375","-129.97966","a"
"214.97472","59.476917","-91.20145","a"
"112.82058","43.84335","-12.218537","a"
"-79.0263","-117.88068","109.13568","a"
"-201.07654","-102.510376","117.70455","a"
"-217.16675","-6.0311723","-0.507384","a"
"-179.62175","115.80105","-34.793343","a"
"-170.98738","156.08559","10.563053","a"
"-58.876484","138.0001","16.964096","a"
"15.297671","88.47501","-2.0684147","a"
"53.170765","95.49982","-14.481692","a"
"88.19492","75.248634","-22.830574","a"
"104.043144","65.154755","-22.473902","a"
"101.49645","48.630905","-24.748297","a"
"87.45524","-13.638537","-7.5219994","a"
"51.52298","-70.879","-5.7913346","a"
"23.926977","-108.83959","21.773682","a"
"-35.939754","-157.74318","52.397923","a"
"-89.59974","-133.82063","35.811573","a"
"-111.23141","-1.0611635","-18.118841","a"
"-139.19598","70.97461","-31.939852","a"
"-95.70533","163.79276","-8.702817","a"
"8.522613","66.354805","10.766627","a"
"-10.46324","-2.3349173","1.7647969","a"
"-23.769468","1.7569004","1.2222685","a"
"-51.861866","19.235952","-28.854006","a"
"-68.62206","69.107315","-41.99056","a"
"-85.11609","121.55166","-42.42356","a"
"-67.65645","86.13091","5.348221","a"
"-65.13328","23.122976","13.668759","a"
"-66.61689","-46.88324","23.963018","a"
"-73.746185","-60.924282","-6.271874","a"
"-69.40632","-89.9992","-13.002603","a"
"-61.8555","-112.28653","6.392613","a"
"-8.832405","-79.67985","11.460553","a"
"20.448675","-22.163313","-1.6806283","a"
"68.20495","11.150268","20.207758","a"
"119.67745","48.375126","-3.336757","a"
"141.62949","45.599308","4.518888","a"
"120.34797","5.2932653","-19.836111","a"
"114.20136","-57.705685","-0.91598195","a"
"76.727974","30.368029","-20.752384","a"
"13.130244","44.711548","-22.563425","a"
"-51.370926","66.721176","-33.12465","a"
"-92.58695","36.97411","4.4343925","a"
"-109.32803","48.744415","-13.316127","a"
"-104.18927","24.695913","-0.22897625","a"
"-83.32935","6.577635","13.154597","a"
"-62.389263","-16.987183","23.745224","a"
"-60.176746","-22.316538","13.116531","a"
"-69.182106","-31.696062","7.149376","a"
"-84.84339","-23.911398","9.593416","a"
"-91.569435","9.208035","9.462438","a"
"-99.97559","-1.4810362","14.632198","a"
"-113.87106","-34.825897","12.935662","a"
"-83.61321","-63.71095","21.28459","a"
"-10.662422","-67.148865","19.960304","a"
"46.245777","-76.387215","-5.9113235","a"
"86.04175","-84.76678","-7.018419","a"
"102.81948","-72.67846","-9.387231","a"
"119.55746","-15.029556","-25.364298","a"
"85.8939","94.48885","-40.91135","a"
"23.544424","141.03506","-20.564528","a"
"10.93364","116.34213","-6.0599732","a"
"59.324795","104.77097","-13.10688","a"
"102.568306","40.60603","-22.81014","a"
"120.83622","-61.810562","2.4197495","a"
"83.285164","-68.704414","1.5867354","a"
"-61.317566","-130.78441","19.494267","a"
"-217.6779","-130.05042","-13.156166","a"
"-96.42031","-50.42094","-9.451562","a"
"-8.790325","-22.471716","1.5933037","a"
"-25.926224","-65.290764","-13.433232","a"
"-93.00815","-53.004696","16.99945","a"
"-75.04239","-25.450485","55.054882","a"
"-33.03018","43.70487","54.274235","a"
"-51.465008","53.305225","-6.033548","a"
"-40.82753","51.17217","-36.23709","a"
"15.280547","73.878105","-23.973505","a"
"47.343746","42.218224","-13.057866","a"
"55.99853","-27.99119","-8.446574","a"
"78.52654","-49.227962","-20.112936","a"
"167.34613","-67.010475","-16.144876","a"
"80.38047","-70.04175","-16.017643","a"
"10.975907","-61.66361","3.0424583","a"
"-66.993164","-63.32669","12.5184145","a"
"-165.90239","-35.604515","48.9866","a"
"-190.33531","6.895298","31.923838","a"
"-188.201","35.02741","-66.202545","a"
"-67.268524","15.721748","29.061174","a"
"-70.12389","18.03579","37.451515","a"
"-57.7744","-1.8813763","26.291811","a"
"35.023727","-39.51295","-13.212699","a"
"67.3176","106.36499","-81.65493","a"
"-1.6175257","149.27448","-91.89791","a"
"14.767548","14.24669","6.138777","a"
"27.134665","-14.548596","-15.643661","a"
"58.943493","-37.02705","-7.2037024","a"
"65.724724","-9.772462","7.7585473","a"
"16.139868","-20.489225","23.16964","a"
"-59.99184","-26.60069","47.51533","a"
"-61.20001","-39.73647","36.872166","a"
"-53.17725","0.4191011","-27.4646","a"
"-29.195694","34.63919","-26.980886","a"
"-4.3122077","61.00209","-26.51919","a"
"44.01366","49.65347","-28.007578","a"
"14.403689","27.075762","-0.11397871","a"
"-26.008781","39.106514","-30.299295","a"
"-71.13638","25.202278","-73.417366","a"
"-115.69434","31.601187","-21.24853","a"
"-99.92959","-4.0047083","6.569149","a"
"-61.842876","-35.80232","-22.352049","a"
"9.809132","-43.851322","5.570207","a"
"97.21661","-5.3756614","4.7912574","a"
"131.54774","22.135408","-11.488274","a"
"151.16916","43.868977","25.275843","a"
"91.32416","53.08756","48.58499","a"
"50.270172","12.95914","26.449549","a"
"8.226325","-20.032475","29.623983","a"
"-79.02772","-37.335217","26.21226","a"
"-105.47579","3.4504006","-30.599892","a"
"-80.7514","5.751676","42.55606","a"
"-73.447945","-45.804646","43.394337","a"
"-53.817432","26.485723","-8.639966","a"
"-65.59667","53.383915","-81.84089","a"
"-70.20491","57.19757","-94.374084","a"
"-33.413624","20.907034","-57.10664","a"
"-10.964604","32.3193","-66.80616","a"
"21.895897","32.727856","-106.69364","a"
"69.027824","17.865486","9.988777","a"
"107.70078","27.064125","53.30026","a"
"134.27525","-0.20113182","13.111385","a"
"31.601166","-28.950205","-28.464195","a"
"-117.58142","-65.818375","-6.709042","a"
"-169.18555","-67.502266","11.324729","a"
"-41.46226","-85.045685","2.7608385","a"
"-25.238806","-6.376063","-2.6553707","a"
"-30.473734","84.14916","-26.31901","a"
"-9.74973","133.05449","-41.554276","a"
"-14.447537","117.10285","-37.020603","a"
"8.29206","86.01898","-28.170708","a"
"39.1945","88.71341","-17.447393","a"
"59.721645","92.87003","-14.017497","a"
"21.86972","47.35851","5.130905","a"
"-13.240314","48.2816","4.9631014","a"
"-4.1328053","21.62941","1.6506628","a"
"9.680673","-5.132391","-13.455319","a"
"15.580907","-10.197807","-23.700813","a"
"30.815317","-2.201411","-31.439798","a"
"6.508612","-10.322995","-11.571668","a"
"-63.50824","-34.874607","-6.617228","a"
"-131.4835","-44.263783","-20.140158","a"
"-145.40395","-20.142862","-11.616344","a"
"-133.01276","-2.9473476","-0.09568945","a"
"-93.32703","-19.019573","-17.621145","a"
"-87.73748","-28.164307","-1.1090078","a"
"13.327168","35.274326","-42.22147","a"
"99.371315","107.49595","-25.268112","a"
"150.3371","98.12982","0.8775665","a"
"76.622444","4.2989707","16.16687","a"
"45.39423","-41.285213","8.256638","a"
"-6.0208874","-41.360104","39.162853","a"
"-79.88907","-42.585247","15.254338","a"
"-101.540565","-65.39097","-8.651639","a"
"-114.052925","-29.653269","-9.439017","a"
"-89.54716","1.7070032","-20.658262","a"
"21.049372","92.42236","-53.979813","a"
"67.296165","108.91507","-21.953054","a"
"107.95321","24.272453","17.801476","a"
"138.2202","-61.57237","-0.18503316","a"
"62.254826","-32.685055","14.909478","a"
"-76.35775","-27.74317","38.66173","a"
"-166.63231","-59.07329","3.6947708","a"
"-164.87248","-41.00793","5.390594","a"
"-74.31434","16.119318","1.1094046","a"
"-12.620339","34.001247","-42.956512","a"
"62.051517","22.407898","-22.244513","a"
"15.078915","3.3068492","-15.274361","a"
"-29.929758","26.792437","-51.91788","a"
"-103.35044","37.514164","-41.79479","a"
"-104.558556","47.505398","-17.035007","a"
"-76.76739","-21.888481","23.709452","a"
"-80.00529","-21.864243","26.837774","a"
"-40.965477","25.713907","-34.028027","a"
"50.971424","52.275013","-76.00277","a"
"81.00266","-11.357918","-10.319219","a"
"93.966545","-32.22976","13.873905","a"
"51.452576","-43.996784","47.78541","a"
"-12.441234","-26.324076","74.83398","a"
"-59.018692","-43.829803","81.455795","a"
"-62.991352","-57.658737","60.644287","a"
"-38.100983","-57.557148","19.362843","a"
"-64.87725","-47.31351","1.5834302","a"
"-73.596436","-10.801204","-26.198515","a"
"-32.93439","30.763315","-17.801817","a"
"21.459373","3.9488761","-36.761883","a"
"66.18463","-38.744125","9.313855","a"
"122.81903","-32.542694","-17.816557","a"
"104.71096","8.832433","1.7154274","a"
"9.664544","-56.13716","0.93592453","a"
"-33.443844","-47.405544","14.222419","a"
"-21.720703","-38.275177","-4.296263","a"
"-3.4343574","-18.139933","-13.614037","a"
"-6.903971","-26.710276","3.140562","a"
"3.1153634","-22.581938","7.2788544","a"
"51.626728","58.484634","-26.07469","a"
"13.618419","52.424496","-25.579294","a"
"-28.291956","14.786313","-17.322973","a"
"-74.40121","3.2098446","-3.0411818","a"
"-56.123943","-9.305879","-14.633105","a"
"47.061756","19.10982","-38.8503","a"
"127.42462","34.59553","-30.840498","a"
"148.53117","43.387936","1.0775433","a"
"111.46465","35.585735","-0.05577429","a"
"107.352234","32.36555","19.207893","a"
"124.862114","46.95474","4.0352826","a"
"86.72941","32.52792","-18.256063","a"
"45.722965","24.003105","15.994774","a"
"-15.710612","-13.038251","53.642242","a"
"-108.14859","-39.981873","62.17534","a"
"-154.19292","-64.1384","8.6627","a"
"-150.93321","-44.527355","-52.776455","a"
"-133.08046","11.374656","-27.555956","a"
"-5.186154","-0.9980208","6.007377","a"
"-5.7317758","-4.7518187","4.9646726","a"
"35.252502","-30.546396","-41.400433","a"
"44.40848","26.216452","-75.09997","a"
"46.23261","54.122623","-110.12832","a"
"-17.3399","-7.6919065","-98.9376","a"
"-97.31302","-34.700745","-39.989094","a"
"-129.49678","-32.265392","20.494135","a"
"-34.530834","-52.69998","78.38569","a"
"58.82367","-32.097244","56.811146","a"
"152.36617","19.032738","18.519995","a"
"166.5855","33.68334","28.8496","a"
"221.73155","133.94789","-17.179142","a"
"178.10358","98.04883","-60.59303","a"
"-0.80227405","132.68956","-23.759703","a"
"-125.315956","87.59417","24.251623","a"
"-165.70702","30.42433","27.272364","a"
"-155.62642","-26.847776","21.741198","a"
"-136.39487","-5.440637","-5.4831567","a"
"-125.76229","38.23071","-16.819132","a"
"-97.30365","63.573383","0.9257377","a"
"-67.8397","-50.15614","35.545452","a"
"-15.5519","-112.59997","42.362774","a"
"59.423645","-135.05801","25.090643","a"
"114.878044","-120.024025","20.92531","a"
"112.84324","-58.32633","15.199079","a"
"109.5798","-43.365627","15.061322","a"
"123.63868","-4.9452853","20.42105","a"
"133.58289","12.241551","-13.138412","a"
"117.28876","45.789276","-5.4318123","a"
"108.644264","11.377967","-28.63733","a"
"-19.635885","-8.592631","-16.43995","a"
"-101.42918","12.13894","-0.28462163","a"
"-112.81732","-5.126361","-9.826388","a"
"-96.96111","21.182487","-12.864693","a"
"-93.466835","9.728878","-1.7494854","a"
"-94.48749","17.649115","22.793207","a"
"-91.55903","3.197224","30.620405","a"
"-28.868456","1.6570078","-4.69115","a"
"39.595776","2.0234253","0.56311256","a"
"76.73028","-20.495369","0.7834778","a"
"105.89771","-34.362213","6.166115","a"
"105.79571","12.823358","-8.44355","a"
"80.285576","20.56742","-18.748522","a"
"63.03805","37.396576","-18.16115","a"
"-0.916132","50.092182","-25.42401","a"
"-64.610085","110.05743","-44.519623","a"
"-113.631615","107.91755","-32.2879","a"
"-141.02531","73.95011","34.64429","a"
"-129.62495","-27.752691","76.37836","a"
"-94.21331","-71.98239","46.040997","a"
"-44.96773","-130.47537","17.543169","a"
"-4.9044547","-139.98","27.901358","a"
"59.357082","-124.575584","-5.970822","a"
"94.59585","-68.29176","-38.696873","a"
"120.07117","-19.919197","-18.758398","a"
"171.86084","-16.735392","-36.879368","a"
"171.27393","51.172558","10.449897","a"
"50.466522","-17.826818","12.129027","a"
"-90.176414","-56.545544","8.554023","a"
"-175.00122","46.789032","5.1304984","a"
"-133.21227","45.165356","-13.521499","a"
"-111.92584","48.63626","-21.722618","a"
"-71.81195","15.16113","8.542293","a"
"-82.01714","-30.378702","-8.339757","a"
"-100.00335","-17.414864","-1.9813805","a"
"-76.03036","46.59969","8.391023","a"
"-22.889069","98.93372","0.22577739","a"
"69.32404","50.89664","-31.787283","a"
"109.22776","16.004004","-22.413313","a"
"139.31413","-1.1318499","8.648456","a"
"161.1932","-22.0408","-5.5442657","a"
"192.69795","32.747402","-20.27548","a"
"129.937","38.940132","5.465876","a"
"-9.883309","-1.5965271","25.383577","a"
"-96.67625","-38.570362","14.971353","a"
"-150.99057","-90.322235","5.951223","a"
"-149.12958","-51.44243","10.383061","a"
"-138.2372","-14.633622","26.139742","a"
