"fingerlength_1","fingerlength_2","fingerlength_3","fingerlength_4","fingerlength_5","fingerangle_1","fingerangle_2","fingerangle_3","fingerangle_4","fingerdist_12","fingerdist_13","fingerdist_14","fingerdist_15","fingerdist_23","fingerdist_24","fingerdist_25","fingerdist_34","fingerdist_35","fingerdist_45","palmradius","gesture"
"49.20446","43.306656","40.55904","35.89619","37.194866","4.2900303E-4","5.476247E-4","6.372746E-4","6.830577E-4","20.015947","19.988033","30.100319","39.387627","11.892368","26.533228","40.855476","15.229083","29.735119","15.385308","28.42069","e"
"49.964333","43.050415","40.76603","36.594917","37.51819","4.276548E-4","5.4784416E-4","6.235737E-4","6.66492E-4","19.811102","21.262903","32.220882","42.199574","11.852482","26.234964","40.556557","15.015385","29.534119","15.298598","29.074358","e"
"48.831326","42.459854","39.16874","35.573566","37.12382","4.2490356E-4","5.766973E-4","6.614346E-4","6.941032E-4","23.111246","22.443752","30.85772","38.042854","12.118471","27.000319","40.612976","15.2098055","29.122084","14.918059","27.972326","e"
"49.551876","41.40199","39.50157","36.70912","37.984413","4.3510727E-4","5.8457075E-4","6.474924E-4","6.564576E-4","22.514832","21.726854","28.850895","37.741013","12.141845","25.297907","39.716145","13.600466","28.485435","15.41753","28.508554","e"
"51.08306","41.85012","40.96129","36.44373","37.34014","4.2788498E-4","5.582284E-4","6.2425504E-4","6.72101E-4","21.207624","24.527458","35.665836","45.604652","12.183538","26.055891","40.20738","14.959767","29.507069","15.271496","29.73754","e"
"49.800995","39.664364","37.843536","35.465927","35.612064","4.3079333E-4","6.3056906E-4","6.84514E-4","7.26294E-4","26.2977","25.698666","32.386135","39.936077","12.802295","27.249308","40.296516","14.960665","28.803022","14.452446","28.264719","e"
"50.345383","41.97103","40.904118","36.466927","35.989727","4.2407456E-4","5.5623526E-4","6.150196E-4","6.9812883E-4","22.566889","21.835806","31.827848","41.085445","12.484478","27.75168","41.226837","16.31354","30.477583","14.83457","28.103657","e"
"49.16089","40.754898","38.944683","35.007042","35.70615","4.2658907E-4","5.9909734E-4","6.7654904E-4","7.2244013E-4","25.552425","25.014128","32.236275","39.802025","12.61762","26.92726","41.10642","15.072831","29.944519","15.585795","27.813007","e"
"50.69243","42.63653","42.054363","36.992783","36.268284","4.212617E-4","5.3343293E-4","5.929794E-4","6.815296E-4","21.255733","22.331211","33.671196","43.70591","12.507234","27.491179","41.332493","16.332348","30.854504","15.174333","29.962755","e"
"49.375904","42.225163","41.63301","36.520477","36.1789","4.209706E-4","5.440496E-4","6.0423755E-4","6.911892E-4","23.688984","22.253435","31.56584","39.74315","12.392837","27.560978","41.211548","16.532125","30.814112","15.144712","28.270727","e"
"51.11423","44.209084","44.015556","37.92365","36.754986","4.0623135E-4","4.932977E-4","5.529708E-4","6.6009327E-4","20.455463","19.677557","31.971037","41.93038","12.49363","27.807846","41.45686","17.147987","31.30992","14.970906","29.341043","e"
"50.146297","42.72512","41.57148","36.122852","36.201504","4.1254348E-4","5.3922157E-4","6.129403E-4","6.963983E-4","23.508764","22.3147","31.892605","40.022842","12.307043","27.450155","41.309315","16.390043","30.729292","15.284334","28.2872","e"
"69.43913","63.58075","95.32665","88.09457","74.09203","2.1969434E-4","1.2237213E-4","1.1473784E-4","1.4518447E-4","17.311056","71.77726","80.01211","82.982216","64.33508","67.82743","67.49921","25.780867","53.212624","29.659107","64.65874","f"
"55.2326","50.87514","97.0666","92.37137","76.539375","3.0986147E-4","7.24495E-5","1.08394976E-4","1.3814557E-4","27.306465","65.58439","71.72769","63.792618","92.06853","97.64413","87.48035","22.938076","41.91327","24.086884","57.985195","f"
"55.071026","50.5185","93.9244","92.9617","77.31115","3.094119E-4","8.444928E-5","1.10022644E-4","1.35782E-4","28.198778","60.518402","72.62479","63.016853","87.01313","98.873276","88.04226","26.23185","40.97699","24.328955","55.157467","f"
"71.51286","88.90947","92.163826","83.83185","69.74375","1.3139601E-4","1.1811109E-4","1.2276867E-4","1.6177638E-4","48.94144","66.545456","78.54777","85.62936","23.190582","48.77386","70.56061","29.403402","55.980072","28.835646","70.98932","f"
"55.806164","51.394703","96.40743","91.65538","75.3813","2.9160274E-4","7.4347525E-5","1.1035134E-4","1.4098392E-4","30.954134","61.430923","68.013855","63.50451","91.02358","94.72724","84.33715","21.51159","42.438557","24.962393","59.085278","f"
"54.465996","51.124813","102.029854","94.88031","73.806076","3.1805772E-4","2.6554304E-5","1.0013063E-4","1.36879E-4","25.455494","83.13828","79.52433","58.645008","107.604774","102.98433","79.11088","25.396523","51.89223","32.014874","62.05442","f"
"54.27559","50.59346","83.96279","92.72367","76.09861","3.1889192E-4","1.7732424E-4","1.0410163E-4","1.382579E-4","26.388525","33.36555","69.790215","62.777172","56.654514","95.09659","84.7315","55.02653","57.27781","24.923721","50.98668","f"
"54.33371","52.548046","98.72111","91.72518","76.9672","3.1829913E-4","6.998948E-5","1.0913152E-4","1.3715964E-4","22.892076","70.76675","70.12601","68.51282","93.48878","91.87004","86.91066","16.201336","41.341206","25.78864","59.945595","f"
"56.486187","50.07003","93.9787","90.89368","73.51301","3.0567092E-4","1.0111678E-4","1.124661E-4","1.457849E-4","28.416945","54.64338","66.44675","57.896667","82.83219","93.31294","81.56075","26.096731","41.74405","25.455887","53.779697","f"
"52.665543","49.56624","97.24137","92.50479","71.14457","3.275049E-4","7.875005E-5","1.0845472E-4","1.4778947E-4","27.694746","64.93106","67.35927","47.068905","90.850204","94.32216","73.454315","21.487925","40.934265","28.57378","55.364597","f"
"53.570393","51.972008","97.9729","91.95026","73.036354","3.0549747E-4","7.710664E-5","1.08802844E-4","1.4586138E-4","28.891481","62.353153","64.17192","52.18483","91.11259","92.24264","77.013245","19.840504","40.26545","25.144266","57.705128","f"
"52.00424","46.480145","101.44262","94.76152","75.89307","3.3821427E-4","3.9893683E-5","1.0162472E-4","1.3559572E-4","30.210697","77.34951","70.80174","52.284496","103.330475","99.10675","80.78995","22.106026","45.18733","26.705198","58.896915","f"
"53.951313","51.14923","99.00365","92.554245","75.522224","3.06299E-4","6.253798E-5","1.073978E-4","1.3990256E-4","29.358498","66.64734","65.81717","57.201675","95.97164","94.048935","81.77301","18.243683","40.563927","24.47385","63.03325","f"
"55.25596","48.94383","70.84824","88.810646","73.0277","3.081402E-4","2.5819405E-4","1.149268E-4","1.5011177E-4","30.679848","17.490265","55.969284","48.557487","34.725334","85.20719","76.84859","61.69962","59.49144","24.329515","42.10479","f"
"58.668995","51.797398","81.54016","86.08314","71.50683","2.7938557E-4","1.9139204E-4","1.2624155E-4","1.5766927E-4","31.06146","24.077045","48.420494","49.677032","50.034626","78.29574","74.21143","40.24121","50.282047","23.98279","43.52009","f"
"54.243454","47.100296","99.44117","91.44196","75.71655","3.1186946E-4","3.2991997E-5","1.0731163E-4","1.4005366E-4","33.005768","77.46079","65.639336","53.71743","103.24478","95.134224","83.57531","22.454075","46.415394","25.827612","56.54102","f"
"50.70979","45.215763","86.241905","94.62874","80.10998","3.5870814E-4","1.3061092E-4","1.17649564E-4","1.2762142E-4","29.056328","61.440224","73.57976","63.12677","74.22923","92.137146","85.41198","26.852068","43.39773","26.535648","53.948933","f"
"52.017532","49.660683","99.853294","92.49646","74.466286","3.470621E-4","6.9487825E-5","1.0597593E-4","1.4230036E-4","23.239548","74.56066","68.63875","54.891777","94.971146","90.909935","77.079056","21.111603","42.91911","24.466095","57.716915","f"
"53.25759","50.681652","99.942055","91.41183","72.79289","3.306E-4","5.4143584E-5","1.070698E-4","1.4632895E-4","24.243977","75.39861","67.46135","53.31823","98.887665","91.33158","75.24351","21.71409","45.95384","26.396559","59.19535","f"
"53.76207","50.05222","98.19071","91.799194","73.78928","3.2369743E-4","6.867004E-5","1.0880299E-4","1.4429855E-4","26.604465","69.048615","66.897766","53.69405","93.96457","92.71779","78.36061","19.703247","41.574337","25.097168","56.556557","f"
"60.280365","61.8599","78.10982","84.26485","78.16119","2.4856676E-4","1.9841063E-4","1.3365784E-4","1.388178E-4","23.403856","42.005085","73.672295","85.503525","25.75334","59.291107","77.92822","40.26381","66.0218","34.151154","54.176147","f"
"52.265644","44.503456","89.418526","89.40211","74.38879","3.9321554E-4","1.1853117E-4","1.14624556E-4","1.4471568E-4","21.387833","58.791744","79.38394","68.453354","78.88052","96.47874","84.1893","36.574795","45.649483","26.927118","58.032906","f"
"49.17072","47.426956","94.99975","89.31003","72.10016","3.999467E-4","7.506658E-5","1.1593842E-4","1.5203314E-4","17.8048","73.19148","73.68948","62.882774","90.70044","90.10266","76.82662","17.591213","38.442966","23.80883","64.24902","f"
"48.62474","47.53593","92.75568","87.42191","71.92179","3.8799059E-4","9.207636E-5","1.21230216E-4","1.5611316E-4","21.868162","64.081154","66.40097","60.922863","85.34116","86.59717","78.49325","17.420792","36.881115","21.72648","58.769585","f"
"49.328754","46.69253","94.412445","89.20936","73.68739","3.9314077E-4","5.959979E-5","1.1606334E-4","1.4912976E-4","21.02858","72.929985","72.31697","63.380447","93.68791","92.239494","80.93251","20.134605","39.76859","22.353235","61.981365","f"
"48.908516","45.276585","92.6834","88.270874","72.469894","3.9969946E-4","9.775568E-5","1.18736076E-4","1.5392306E-4","22.848808","62.311153","66.19682","56.4677","84.83685","88.54429","77.0974","22.074673","38.209133","21.12225","55.68816","g"
"55.003098","91.23667","41.013577","37.545654","35.48588","1.419364E-4","4.4256685E-5","6.101721E-4","6.8450096E-4","64.8121","36.694748","48.50082","57.460476","93.63155","99.54972","99.39937","14.073611","28.26744","15.452036","41.99896","g"
"56.361145","90.735504","37.857796","33.95306","34.70832","1.5563217E-4","3.3676544E-5","7.058586E-4","7.7459496E-4","57.176506","43.53869","56.715622","64.45897","94.188156","102.342834","103.56887","15.923327","28.778566","14.353939","42.02755","g"
"63.604336","91.23763","35.29509","32.96411","32.913204","1.1698842E-4","-1.4264051E-5","7.887356E-4","8.368726E-4","67.010414","55.504116","67.975105","76.97653","99.327156","105.24823","105.438446","14.035953","27.086096","14.131598","41.75895","g"
"56.73963","90.94827","35.467476","33.192944","33.07493","1.5032073E-4","1.2820213E-6","7.838859E-4","8.282802E-4","59.034412","46.633495","57.59518","65.008575","97.48257","103.58668","104.1551","13.668844","26.720324","14.11017","43.404728","g"
"61.95923","91.2386","35.54052","33.48146","33.208252","1.2684744E-4","-6.1686032E-6","7.764304E-4","8.212246E-4","63.68705","52.94486","64.922585","73.386795","98.576546","104.65299","105.0138","13.613261","26.427515","13.904822","43.278828","g"
"65.11096","91.95853","37.717926","34.601578","33.040222","1.0529549E-4","-1.4382759E-5","7.136462E-4","7.9623744E-4","71.7361","56.3905","68.48874","77.620445","101.1191","106.31046","105.7576","13.741356","27.06159","14.406614","41.39085","g"
"59.864185","91.974396","37.121143","34.33422","32.96385","1.3228887E-4","-8.931476E-6","7.310937E-4","8.0679246E-4","63.420364","50.91281","62.092976","69.73316","100.2272","105.62701","105.2189","13.4765835","26.456924","14.090486","42.278072","g"
"58.804653","91.91923","37.005726","34.297077","33.011772","1.3793095E-4","-6.1191136E-6","7.333706E-4","8.078884E-4","62.026325","49.743088","60.834763","68.16856","99.80065","105.405205","105.11926","13.528846","26.356138","13.957542","42.086926","g"
"57.76899","91.845184","36.933994","34.252796","33.046013","1.4285697E-4","-4.2523397E-6","7.350317E-4","8.087316E-4","61.06966","48.501846","59.4763","66.55498","99.48629","105.2235","105.02746","13.586667","26.336636","13.890135","41.7748","g"
"74.40995","81.99463","86.457","80.7197","71.25998","8.345714E-5","1.3789383E-4","1.377019E-4","1.6412786E-4","77.7599","94.011635","106.96575","116.599686","18.397894","39.508575","62.20284","24.028662","49.967857","27.070839","68.82748","g"
"56.640472","91.314514","35.105164","33.186726","33.6236","1.5091703E-4","1.1319933E-5","7.918268E-4","8.173808E-4","58.925755","45.40064","56.486004","64.84436","96.633675","103.12117","105.05732","13.574357","26.7776","14.014374","42.44463","g"
"59.555897","91.511986","35.2875","33.576405","33.815872","1.3495547E-4","1.0916698E-6","7.794844E-4","8.0575555E-4","62.482704","48.119343","59.920948","68.69252","97.963684","104.412315","105.829765","13.567514","26.556156","13.906089","43.20548","g"
"56.326935","91.42435","35.417553","33.58221","34.010384","1.4558506E-4","-1.8243963E-7","7.7483617E-4","8.021173E-4","61.722084","44.080517","55.405376","63.2912","98.06447","104.72371","106.10389","13.780069","26.65106","13.847705","42.10761","g"
"57.634445","92.32205","35.696198","33.87467","34.173603","1.3509045E-4","-1.2116651E-5","7.631019E-4","7.93943E-4","64.77383","45.095993","56.82785","64.75081","100.30338","107.08025","108.1997","13.789923","26.39892","13.690492","41.05232","g"
"61.947178","91.77219","35.80503","34.088314","34.175377","1.2064266E-4","-1.3283478E-5","7.570899E-4","7.9093286E-4","66.79338","51.21473","63.675346","72.384476","99.9549","106.49302","107.19422","13.72363","26.144114","13.531147","44.083637","g"
"59.654137","91.924736","35.887497","34.122623","34.063435","1.3251403E-4","-8.687491E-6","7.5467554E-4","7.9373136E-4","63.554306","49.319286","61.409237","69.47825","99.63515","106.35282","107.18391","13.742824","26.04363","13.415569","42.506172","g"
"55.9438","91.31958","35.56012","33.626667","34.220264","1.449565E-4","-4.7598787E-6","7.6875306E-4","8.0038776E-4","62.469173","43.80901","55.446106","63.07934","98.50977","105.36611","106.656715","14.030447","26.493237","13.495409","43.576096","g"
"63.90616","89.976555","38.514915","36.582508","34.989594","1.18236734E-4","3.3436467E-5","6.711251E-4","7.122427E-4","66.03954","50.947475","61.983765","72.002716","93.680756","97.910065","98.02072","12.531558","26.81673","15.121143","41.407703","g"
"56.345596","90.8122","36.305286","34.404377","34.194748","1.4611578E-4","1.802408E-5","7.46138E-4","7.7794946E-4","61.403404","42.10173","52.579746","60.219738","95.77624","101.42728","101.841995","13.174083","26.300364","14.125426","43.71716","g"
"56.017002","91.0436","39.289837","36.38407","37.09469","1.4595562E-4","1.0896432E-5","6.548933E-4","6.794757E-4","61.92141","44.79428","55.685295","62.22554","97.74342","103.080444","101.29967","13.816342","27.090166","14.979667","42.30605","g"
"59.67272","90.946754","35.43504","34.329884","33.88852","1.3248532E-4","7.355717E-6","7.6382485E-4","7.9424895E-4","63.46674","47.15157","59.502148","67.25492","96.82027","104.585144","104.95856","13.172998","24.755665","13.3034725","43.961166","g"
"58.24594","91.40705","34.973244","34.01889","33.895557","1.401574E-4","3.2255292E-7","7.7981374E-4","8.002689E-4","61.6608","47.08446","58.933228","66.44833","97.835495","105.283165","106.01833","13.143389","25.028866","13.345219","42.51726","g"
"60.74965","91.43748","35.11631","34.07438","33.635853","1.3217136E-4","-6.44785E-7","7.7665667E-4","8.0634205E-4","62.408657","51.183205","63.179207","70.941345","98.01665","105.233635","105.71242","13.047184","24.790567","13.191798","43.063686","g"
"56.527218","91.71188","35.27411","33.888977","33.873383","1.4487054E-4","-1.1928963E-5","7.741924E-4","8.030264E-4","61.80034","46.410202","57.884174","65.07917","99.523964","106.51562","107.2558","13.420137","25.54785","13.397298","42.256012","g"
"51.874416","90.749535","89.97143","38.183483","36.318157","1.4550157E-4","1.19513235E-4","3.4919674E-5","6.6384976E-4","66.91356","67.03613","37.8622","45.879368","19.89047","97.53172","97.53004","93.42689","91.11304","14.956826","45.840763","h"
"53.06914","90.2635","96.36751","33.260754","33.38925","1.2573553E-4","1.12999136E-4","-5.2611904E-5","8.1235124E-4","72.066345","78.85643","40.69344","48.54813","18.286871","102.11209","103.66987","107.1168","106.42685","14.742242","44.46348","h"
"48.208576","88.425644","96.57887","33.290073","33.991493","1.3166745E-4","1.1669337E-4","-6.2823485E-5","8.0372026E-4","73.19709","80.14743","35.71091","40.935337","11.1852255","101.08455","100.89122","108.32598","107.11776","14.330682","44.666603","h"
"49.014492","90.412895","93.8991","34.683327","34.848526","1.4188989E-4","1.16107665E-4","-2.9669849E-5","7.5179385E-4","70.73814","74.84743","37.792046","45.07471","15.957841","101.2906","101.53462","103.19569","101.387596","14.85978","45.673985","h"
"50.293507","90.30552","95.12324","34.796783","35.23722","1.3830687E-4","1.1485635E-4","-2.4489747E-5","7.405338E-4","70.55917","75.020996","38.28059","45.790604","15.901186","101.05055","101.673416","103.90315","102.575874","15.0268135","45.63594","h"
"45.763912","90.65558","95.93471","34.435604","34.820004","1.5737335E-4","1.1341515E-4","-2.4588548E-5","7.550135E-4","69.966415","73.39298","36.00295","41.811825","16.275425","101.836365","102.013275","104.5274","102.8803","15.074942","45.20381","h"
"49.840847","91.06235","93.61177","35.621326","34.9227","1.5656825E-4","1.1528445E-4","7.259316E-6","7.201431E-4","65.7733","68.49421","40.976555","47.7483","17.341047","99.88115","98.357765","99.350914","95.72297","16.112253","46.286297","h"
"50.4519","91.099594","94.26072","35.211273","34.72558","1.5223201E-4","1.144712E-4","-7.709028E-7","7.3363946E-4","66.429344","69.766556","41.926807","48.921227","17.388124","100.58408","99.28301","100.70701","97.33551","15.874834","46.45559","h"
"46.707256","89.88037","94.80979","34.11137","34.087902","1.6381235E-4","1.1582042E-4","-7.3155293E-6","7.70999E-4","66.97814","70.90431","35.412037","40.84685","15.697141","98.55239","98.19011","101.516075","99.14891","15.513959","45.15462","h"
"46.69856","90.588036","95.51629","36.66509","34.771805","1.2987113E-4","1.12787704E-4","6.225162E-6","7.090755E-4","75.75407","76.384575","30.692604","38.09434","21.00384","101.372025","100.91112","101.56274","99.27228","15.759003","44.8577","h"
"48.15944","90.59672","96.33326","37.028713","35.00067","1.3309333E-4","1.11975E-4","-6.842345E-6","6.993298E-4","73.89064","79.65256","31.428738","39.376488","20.732738","100.119835","100.459465","104.04494","101.75528","15.7115755","44.48813","h"
"45.571552","90.652596","95.97852","35.08582","34.767773","1.292873E-4","1.12764086E-4","-3.1924665E-5","7.526272E-4","76.69197","80.93316","30.47566","36.175144","18.88879","102.193924","102.305405","105.673744","103.55998","14.139368","43.561974","h"
"53.712498","90.4861","40.39577","34.37261","33.96796","1.4646686E-4","6.575025E-5","6.535984E-4","7.724799E-4","64.44472","31.013796","46.62286","54.55305","89.791916","99.93044","99.61422","17.11954","29.137413","15.138962","41.730488","h"
"58.984337","96.933235","103.25555","37.353836","37.83148","1.09195644E-4","9.798899E-5","-3.0563035E-5","6.495081E-4","75.735916","84.29086","47.89192","56.866814","20.617586","109.50405","110.35222","113.86989","112.24438","15.244689","47.307144","h"
"48.19141","97.846504","102.35855","38.387924","37.088356","8.9301735E-5","9.748517E-5","-1.3333988E-5","6.4275076E-4","89.023415","88.77279","27.905537","35.414516","22.225586","111.086","111.22386","111.187454","109.334785","15.601383","47.949673","h"
"48.403263","98.36487","102.63378","39.299515","37.420654","9.406481E-5","9.664156E-5","-2.5564239E-6","6.22153E-4","88.05591","88.30137","27.330954","35.805126","22.58022","110.26769","110.800156","110.2784","108.70322","15.927691","48.10131","h"
"49.353786","96.60551","97.5383","36.793194","35.125637","1.4556415E-4","1.0062889E-4","6.110147E-5","7.0490927E-4","71.766174","65.531425","40.13036","48.03528","31.258194","105.62064","105.81503","96.4033","95.84532","15.257444","50.724575","h"
"55.612743","95.835724","102.03594","37.04779","37.850025","1.2439833E-4","1.0000092E-4","-2.4798594E-5","6.512503E-4","72.180695","81.95342","43.309784","51.574932","21.704702","106.24914","107.3876","111.77036","109.960014","15.620941","49.327816","h"
"55.209602","96.00493","101.586365","37.402287","38.164715","1.2424699E-4","1.0075083E-4","-1.15332305E-5","6.389506E-4","72.68984","78.10611","42.588024","50.8684","19.248701","106.68223","107.955246","109.78034","108.68412","15.862424","48.455856","h"
"55.09531","95.90317","101.30099","37.387978","38.23658","1.2500462E-4","1.0125227E-4","-8.23322E-6","6.365539E-4","72.47743","77.36859","41.861263","50.22551","18.61034","106.14161","107.62885","109.06859","108.24322","16.062914","48.373573","h"
"55.636364","95.79965","100.30416","37.344154","38.182087","1.2635162E-4","1.02465245E-4","2.4679669E-6","6.3715264E-4","71.37302","74.298805","42.117","50.910706","17.7839","105.28421","107.23297","106.7064","106.59512","16.175066","49.159473","h"
"55.937485","95.49711","99.599075","37.331417","38.069855","1.290576E-4","1.0346584E-4","9.770025E-6","6.3884916E-4","69.88018","72.11365","42.578014","51.554405","17.864698","104.38259","106.533745","105.08793","105.24155","16.193687","49.501633","h"
"53.25404","96.609024","101.29059","36.69706","37.517185","1.233848E-4","9.9947916E-5","-2.7893373E-5","6.618812E-4","75.083336","80.25078","43.849747","52.15647","21.249159","109.5123","110.17225","111.253044","109.37859","15.653311","48.432354","h"
"53.423027","96.79681","101.525116","37.106884","37.64466","1.19836994E-4","9.952489E-5","-2.1930746E-5","6.549849E-4","76.25286","80.422386","42.457294","50.447342","21.296623","109.516205","110.01263","110.93588","109.02493","15.425501","48.122437","h"
"53.988377","96.75899","101.3264","37.277966","37.666637","1.2031092E-4","9.98737E-5","-1.6791488E-5","6.521999E-4","75.56973","79.02028","43.233482","51.255222","20.71226","109.277275","109.66947","110.16276","108.34707","15.38414","49.01832","h"
"54.702248","45.25058","42.54685","39.53284","81.25229","3.7145484E-4","4.9870554E-4","4.3771174E-4","2.3940788E-4","22.091412","25.950245","38.50326","88.37071","12.680003","39.77844","96.0172","29.94002","86.53645","56.784267","44.81347","i"
"48.617992","42.61576","41.51161","38.685123","72.95047","3.8011404E-4","5.4363895E-4","5.842993E-4","1.18133714E-4","30.271294","27.67221","28.68563","54.058163","11.689492","25.412905","81.78606","14.356348","77.3707","70.261086","33.019176","i"
"48.372433","42.544914","41.00653","38.480213","73.55263","3.738031E-4","5.500822E-4","5.8784324E-4","1.13925096E-4","31.36199","29.40132","29.860489","54.59679","11.959881","26.63271","83.42891","15.327322","79.28281","71.172134","33.34425","i"
"47.11695","42.30137","39.52561","36.315205","75.36188","3.4370107E-4","5.721087E-4","6.5287703E-4","8.169671E-5","35.759087","31.88033","29.661089","53.126244","12.368177","25.667843","86.6161","13.813029","82.635666","75.98943","33.89784","i"
"47.41079","42.447018","39.614815","36.598007","75.306366","3.5145707E-4","5.6943507E-4","6.418168E-4","9.6415795E-5","34.680992","31.613043","30.285908","53.076176","12.283143","26.295988","85.92267","14.510888","81.71885","74.4697","33.402798","i"
"47.57829","42.534992","39.767452","36.792385","75.028854","3.5094828E-4","5.6645967E-4","6.346865E-4","1.01627156E-4","34.61617","31.517973","30.283842","52.55318","12.213388","26.479677","85.36697","14.7541685","81.07902","73.716675","33.483006","i"
"47.72677","42.50394","39.899967","37.00532","74.3758","3.4949282E-4","5.6540343E-4","6.2852516E-4","1.0809387E-4","34.75658","31.359772","29.996775","51.425663","12.094728","26.488476","84.36233","14.863528","79.9348","72.549965","33.019238","i"
"46.78","42.24391","38.093163","36.280994","74.34521","3.429848E-4","5.9339014E-4","6.7679276E-4","1.0316521E-4","35.972694","32.52465","30.163048","49.545467","12.744584","25.902332","84.0702","13.488437","79.72227","73.09144","33.041935","i"
"49.24616","44.165016","39.14958","36.518417","74.648224","3.7579885E-4","5.5352587E-4","6.433193E-4","1.2703559E-4","28.641668","29.386723","32.732304","55.759296","13.17621","28.145464","82.18159","15.375704","78.031296","70.837006","33.893585","i"
"49.640945","44.68365","39.580566","36.765537","74.94096","3.7106112E-4","5.4180814E-4","6.33096E-4","1.2840496E-4","28.451843","28.564478","31.766323","56.268402","13.181068","28.211353","82.574715","15.395652","78.12127","70.84005","33.762886","i"
"49.767494","44.935432","39.878044","36.967552","75.00477","3.6949452E-4","5.351522E-4","6.257014E-4","1.3000883E-4","28.287909","28.143034","31.261923","56.336147","13.140115","28.184246","82.543106","15.402957","78.002556","70.66309","33.705788","i"
"48.800354","46.266323","45.63094","41.99394","75.70489","3.690907E-4","4.5973572E-4","4.958003E-4","1.1962404E-4","27.550055","23.629559","24.111225","58.871117","11.163021","24.73142","84.91492","14.304035","79.459816","71.250595","34.322823","i"
"49.576054","47.293278","43.83766","40.25213","75.51902","3.6685364E-4","4.6758977E-4","5.3192844E-4","1.3029332E-4","25.711718","23.498049","25.396671","58.902374","11.778861","26.528069","83.24322","15.148462","78.36901","70.11015","33.659954","i"
"48.2433","46.001297","42.9864","39.52272","75.18823","3.6372576E-4","4.891588E-4","5.548411E-4","1.2043978E-4","29.3389","25.757011","25.368132","55.594715","11.768728","25.75896","83.67973","14.383819","78.8473","71.33154","33.46945","i"
"49.423073","46.839684","42.96526","39.506508","75.087845","3.70823E-4","4.8048754E-4","5.538661E-4","1.3081366E-4","25.730951","24.311956","26.457602","57.853245","12.163505","26.413857","82.21712","14.669319","77.67634","69.97614","33.894352","i"
"49.814404","46.663918","41.354195","38.108353","75.0191","3.6862708E-4","4.9846753E-4","5.909339E-4","1.3332613E-4","25.98595","25.544268","28.039963","56.97781","13.235335","27.804317","81.47915","15.071293","77.451866","70.005356","33.731632","i"
"49.406715","44.695892","41.504185","38.47299","76.21737","3.6314354E-4","5.180682E-4","5.835397E-4","9.8292585E-5","29.950224","27.590223","27.710339","59.359844","12.437565","26.953274","86.67445","15.067219","82.68415","74.82601","33.850296","i"
"48.45871","43.592735","40.327724","36.754044","75.65168","3.5665283E-4","5.442331E-4","6.300582E-4","8.049495E-5","32.641888","30.075338","30.131166","55.906433","12.755138","26.681993","86.0412","14.449507","82.572754","76.35044","33.419","i"
"48.060642","42.344025","39.05763","36.453236","74.949615","3.5389504E-4","5.787179E-4","6.513493E-4","9.960116E-5","34.227043","30.238787","27.883","54.381523","12.354991","26.51628","85.65386","14.614486","81.405975","73.88709","33.396534","i"
"48.173973","42.747482","39.443176","36.467667","75.61158","3.4179035E-4","5.680924E-4","6.5007346E-4","9.5532145E-5","35.343483","30.98701","27.578949","54.25457","12.370425","25.827898","86.6016","13.987698","82.39588","74.79515","33.662827","i"
"48.59896","42.654346","39.900837","37.45655","74.982155","3.462489E-4","5.6317606E-4","6.2708545E-4","1.1327184E-4","34.720097","30.24954","26.09041","53.40624","12.200936","25.485756","85.19681","13.9162655","80.774414","72.37625","32.967335","i"
"47.798855","42.20685","38.945126","36.20099","74.72026","3.7153176E-4","5.81171E-4","6.5776677E-4","1.1694422E-4","32.277473","30.127024","29.996819","53.722225","12.5534315","26.626427","84.008644","14.572954","79.595436","71.98839","32.93029","i"
"48.522453","43.941444","40.59499","38.029255","75.02528","3.565072E-4","5.3882756E-4","6.061709E-4","1.2279206E-4","32.309135","28.827728","26.20808","53.909065","12.237549","25.977943","84.219315","14.310524","79.71061","71.244934","33.18583","i"
"48.39966","42.00504","39.450905","36.066715","73.40531","3.8639415E-4","5.750397E-4","6.544241E-4","1.0407022E-4","30.213482","28.586025","32.289127","52.59578","12.749961","26.665186","80.58505","14.40006","76.67075","72.32047","33.631744","i"
"48.08083","42.635685","38.788948","35.136253","75.32358","3.8640515E-4","5.787075E-4","6.8536634E-4","1.0126852E-4","29.697845","29.281061","31.279612","56.597374","12.52264","25.929667","84.123985","13.892949","80.45238","74.09144","33.578053","i"
"46.926796","43.045635","38.434387","34.819267","75.07292","3.6840566E-4","5.7621585E-4","7.014114E-4","9.685659E-5","32.381855","30.948563","30.748951","52.613567","13.257213","26.028934","83.67649","13.312507","80.386986","74.32832","33.163563","j"
"61.955204","60.064186","56.11487","46.165127","75.15029","2.6202176E-4","2.8603344E-4","3.670507E-4","1.3835724E-4","13.755131","24.930243","41.213055","86.66257","16.055347","32.730648","74.53638","18.80373","73.35222","66.694786","41.234493","j"
"58.946407","68.39156","69.626205","66.80584","72.87485","2.4220906E-4","2.0638481E-4","2.0591645E-4","1.7351363E-4","16.7059","22.789085","38.181087","73.07595","12.868339","30.803085","66.43978","20.011654","58.396915","39.35148","46.96263","j"
"54.75921","72.94855","76.37051","73.2025","74.171524","2.3334092E-4","1.7534953E-4","1.7076744E-4","1.6139774E-4","29.551334","33.79386","40.255375","67.50581","16.406551","37.366127","70.09","22.732998","57.42787","36.661125","52.992382","j"
